buy_ratio,buy_count_ratio,price_change_pct,trade_count,total_volume,whale_amount,whale_side_bid,hour,price_volatility,label_1m,label_5m,label_30m,coin,timestamp
0.613957897319309,0.6046128500823723,-0.19883087445818587,607,4.01408091,277917909.58935,1,11,0.08606824869450179,1,0,0,KRW-BTC,2026-03-28 11:19:04.847000
0.7627179338820785,0.8173076923076923,0.028924507036634385,520,2.64395781,150907530.3756,1,12,0.008846192906791358,1,1,1,KRW-BTC,2026-03-28 12:01:24.317000
0.7902605333458462,0.8080808080808081,0.19801980198019803,297,2.14338355,259117650.46992,1,13,0.07945750827849052,1,0,1,KRW-BTC,2026-03-28 13:23:07.818000
0.23299261101208937,0.4228855721393035,-0.06651246364150774,402,4.85386904,120798000.0,1,13,0.020287583456433177,0,1,1,KRW-BTC,2026-03-28 13:59:53.727000
0.4374801745030179,0.7733644859813084,0.007946914610402511,428,2.66545955,100676000.0,1,18,0.027194581289498077,0,0,0,KRW-BTC,2026-03-28 18:21:03.158000
0.6493616180537779,0.6366366366366366,-0.06373422826812193,333,1.74748596,100354000.0,1,19,0.02993537956705915,1,1,1,KRW-BTC,2026-03-28 19:44:02.867000
0.5784659256428889,0.7181528662420382,-0.13703935412756577,628,4.52695287,200375779.26872,1,21,0.07934882489507772,1,1,1,KRW-BTC,2026-03-28 21:09:36.857000
0.7182739166566049,0.6538060479666319,0.6377816291161178,959,18.80803673,101615000.0,0,22,0.2543663313564786,0,0,0,KRW-BTC,2026-03-28 22:42:34.117000
0.6262729665943213,0.609935602575897,0.4928936220752999,1087,22.88827074,191806400.04962,0,22,0.21380979029947614,0,0,0,KRW-BTC,2026-03-28 22:45:28.838000
0.5785137610676148,0.609375,0.4928936220752999,1088,24.77735617,170968411.7292,0,22,0.21372155340372614,0,0,0,KRW-BTC,2026-03-28 22:45:28.857000
0.5684253693400952,0.6159420289855072,-0.06409497889796079,276,2.22042924,101403781.68369,1,23,0.04428356405425534,0,0,0,KRW-BTC,2026-03-28 23:34:39.547000
0.5790987577336782,0.46779661016949153,0.139153433931726,295,4.63813175,380764744.88916,0,23,0.094455351196545,0,0,0,KRW-BTC,2026-03-28 23:45:05.487000
0.319311588235504,0.49122807017543857,0.17771108127320115,285,8.35992633,102155069.25372002,1,23,0.10106830125964422,0,0,0,KRW-BTC,2026-03-28 23:45:35.227000
0.879988351230389,0.7112676056338029,0.0612515065894766,142,2.41259914,142435404.87998,1,0,0.027730174282713214,1,1,1,KRW-BTC,2026-03-29 00:12:45.297000
0.924190634249314,0.7132867132867133,0.06421528916638675,143,3.8188546800000003,109112964.36388001,1,0,0.027853855584249562,1,1,1,KRW-BTC,2026-03-29 00:12:45.308000
0.8591094651411515,0.7417721518987341,0.6319988940019355,395,8.95076197,213013157.95984,0,0,0.18991168281308682,0,0,0,KRW-BTC,2026-03-29 00:20:28.808000
0.6003527398170221,0.6195652173913043,-0.009843004084846695,552,11.37734688,113228711.3023,0,0,0.10056052722483312,0,1,0,KRW-BTC,2026-03-29 00:29:09.338000
0.5797771847603919,0.6475507765830346,-0.5154435579429655,837,4.71433907,154184214.5228,1,8,0.19638528469372346,1,0,1,KRW-BTC,2026-03-29 08:12:30.617000
0.6837077507183787,0.6487455197132617,-0.5055691602812228,837,6.2350278,107909845.9692,1,8,0.19651632739245908,1,0,1,KRW-BTC,2026-03-29 08:12:30.717000
0.7300371516160923,0.649164677804296,-0.5055691602812228,838,7.30598697,175858654.796,1,8,0.19666390778812415,1,0,1,KRW-BTC,2026-03-29 08:12:30.817000
0.6575521723133665,0.735224586288416,0.051539750032212346,423,1.73225901,126779221.08034,1,9,0.010237775707338068,1,1,1,KRW-BTC,2026-03-29 09:49:45.247000
0.7406369756301476,0.8311897106109325,-0.022747502719810107,622,2.24146165,121717971.17787999,1,10,0.029572218035546244,1,1,0,KRW-BTC,2026-03-29 10:16:04.143000
0.7573944030504123,0.7419354838709677,-0.03559105873513332,279,1.62170818,236604418.98887,0,11,0.02125158764766564,1,1,1,KRW-BTC,2026-03-29 11:31:21.936000
0.5650760982700099,0.7679180887372014,-0.06912214871136566,293,0.70239117,101398551.364,0,14,0.03905221259495186,0,1,0,KRW-BTC,2026-03-29 14:16:15.599000
0.5292172822570533,0.7777777777777778,0.028658108762463805,162,1.01604762,111364444.4,0,14,0.013423225817814846,1,1,1,KRW-BTC,2026-03-29 14:48:56.886000
0.14192748141249822,0.634375,-0.025672166434629776,320,3.07523246,238389453.04048002,0,17,0.02436288161329867,0,0,0,KRW-BTC,2026-03-29 17:02:37.237000
0.4329723365164515,0.7542372881355932,-0.06921783842578859,354,1.10015526,151585500.0,0,19,0.04097176814903193,0,0,0,KRW-BTC,2026-03-29 19:05:53.544000
0.6567826314123077,0.7754777070063694,-0.1576991691225027,628,2.39224223,143574648.703,1,22,0.057942604951346434,0,0,0,KRW-BTC,2026-03-29 22:08:04.147000
0.3268321536475486,0.44963144963144963,-0.24726280079519716,407,3.5044239200000002,182012663.4407,1,0,0.08833872898012299,1,1,1,KRW-BTC,2026-03-30 00:30:04.577000
0.579193978440843,0.45365853658536587,-0.2195693671061351,410,5.60721276,222330974.3631,1,0,0.08810144776727345,1,1,1,KRW-BTC,2026-03-30 00:30:04.696000
0.9368419358832254,0.744,0.0594118229527676,125,3.24043107,121260000.0,1,1,0.025147122298031854,1,1,0,KRW-BTC,2026-03-30 01:18:45.827000
0.6280464724320253,0.9580573951434879,0.12683313515655964,453,1.10810077,179113306.39016,1,5,0.04253757583209421,1,1,1,KRW-BTC,2026-03-30 05:07:20.330000
0.24668163148132352,0.38087520259319285,-0.9774532791183134,1234,12.53487105,163683476.5406,1,7,0.270547899367399,1,0,1,KRW-BTC,2026-03-30 07:44:10.918000
0.20347342491822565,0.24303350970017637,-1.089400136670199,2835,41.06463472,119847600.0,1,7,0.2798884291316605,0,0,1,KRW-BTC,2026-03-30 07:46:11.027000
0.23007894060983783,0.24449108079748164,-1.0883989938003844,2859,42.94406761,234103524.35,1,7,0.27949762666390254,0,0,1,KRW-BTC,2026-03-30 07:46:15.977000
0.2725317367246361,0.24528301886792453,-1.0883989938003844,2862,45.4545704,148061363.66,1,7,0.2794588775401272,0,0,1,KRW-BTC,2026-03-30 07:46:16.198000
0.38185126430128447,0.36593963428067855,-0.6500368885964387,4539,72.95188937,119594400.0,0,7,0.29783214675021247,1,1,1,KRW-BTC,2026-03-30 07:51:35.967000
0.4001425471609902,0.3846989784829385,-0.36706764817363896,4601,75.71891922,110400158.331,1,7,0.27136987713231653,1,1,1,KRW-BTC,2026-03-30 07:52:41.332000
0.6371747308521948,0.7058125741399762,-0.252932624325347,843,5.14990002,120201600.0,1,8,0.05104429360752767,1,1,1,KRW-BTC,2026-03-30 08:36:20.357000
0.7334106742561626,0.7213638785295685,1.1853018582024084,1877,22.70026322,108606124.0,1,9,0.5642738734076183,0,0,0,KRW-BTC,2026-03-30 09:21:06.417000
0.7401623913291195,0.720510095642933,1.3079192918095541,1882,23.95189754,121948800.0,0,9,0.5653150778090742,0,0,0,KRW-BTC,2026-03-30 09:21:06.907000
0.6225178265178392,0.6716264751154438,0.9218428876429156,1949,29.55532094,121389600.0,0,9,0.5199692223489045,1,1,0,KRW-BTC,2026-03-30 09:25:36.157000
0.6358871721325667,0.7138157894736842,0.29832935560859186,608,4.00056459,203334108.27625,1,10,0.10669796354469006,1,1,1,KRW-BTC,2026-03-30 10:01:47.597000
0.7374741264658005,0.6847290640394089,0.1820441799692678,609,6.84637867,284862271.89159995,0,14,0.08182716942366015,0,0,1,KRW-BTC,2026-03-30 14:02:59.757000
0.5241887443841854,0.6836065573770492,0.1820441799692678,610,9.62935107,143359301.76805,0,14,0.08182419186701248,0,0,1,KRW-BTC,2026-03-30 14:02:59.867000
0.748965466143295,0.6710526315789473,0.004898838975162886,228,1.82863248,116236617.84120001,1,16,0.02426113233648918,1,1,1,KRW-BTC,2026-03-30 16:47:56.676000
0.7853207579995983,0.7655786350148368,0.3030806683417577,674,7.91015899,101611690.15038,1,17,0.09538326213256065,1,0,0,KRW-BTC,2026-03-30 17:05:17.929000
0.6685349066288334,0.734920634920635,0.03602726387536514,630,5.37335096,205476000.0,1,17,0.04524314362521012,0,0,0,KRW-BTC,2026-03-30 17:16:04.595000
0.7234980267841398,0.7051926298157454,0.017530020159523183,597,7.44150565,161908924.33053,0,17,0.05163269715994857,0,0,0,KRW-BTC,2026-03-30 17:17:02.756000
0.5865030332721967,0.6600719424460432,0.03704931458768013,556,8.98840413,140586486.4939,0,17,0.04968278720314363,1,0,0,KRW-BTC,2026-03-30 17:19:01.935000
0.5792583901384695,0.5914893617021276,0.270711374764227,705,9.24973594,145939768.73999998,0,20,0.12896366251352206,0,0,0,KRW-BTC,2026-03-30 20:31:04.145000
0.2250416363613006,0.46808510638297873,-0.07904752610520152,564,9.25246852,175140803.60924,0,20,0.06170580258902481,0,1,1,KRW-BTC,2026-03-30 20:38:56.055000
0.6729965483754164,0.7971014492753623,0.09360739498420376,552,6.6636805500000005,256552913.4806,1,21,0.04219418836292288,1,1,1,KRW-BTC,2026-03-30 21:04:56.196000
0.5308426342624994,0.6294326241134752,0.1605292601060466,564,7.85961702,123540000.0,0,21,0.031858374047784646,1,0,0,KRW-BTC,2026-03-30 21:22:21.116000
0.39672869824294604,0.6303236797274276,0.1089070400622326,587,9.27435503,102950000.0,0,21,0.060002101290752285,0,0,0,KRW-BTC,2026-03-30 21:24:58.227000
0.5776338817391301,0.5946372239747634,-0.2450313095562211,634,9.88039217,285510709.5904,1,22,0.11154036725714975,1,0,0,KRW-BTC,2026-03-30 22:45:09.157000
0.6723114693401816,0.5978090766823161,-0.2450313095562211,639,12.73721923,100094049.97312,1,22,0.11155176209250386,1,0,0,KRW-BTC,2026-03-30 22:45:09.456000
0.5913130826190098,0.56797583081571,-0.019527436047646944,331,6.19303401,150214261.76,0,23,0.05096111312010166,0,0,0,KRW-BTC,2026-03-30 23:19:21.846000
0.7797510388120664,0.6026936026936027,0.397798911184307,297,2.6250189600000002,288817318.83891,1,0,0.12823002206376674,1,1,0,KRW-BTC,2026-03-31 00:36:45.876000
0.6328694028491598,0.553763440860215,-0.24153413130496604,186,0.9165865,145748363.84181002,0,1,0.07196886688756574,0,0,0,KRW-BTC,2026-03-31 01:01:13.876000
0.16755899156414153,0.7225548902195609,-0.30066498868833674,501,1.17830539,126918718.368,0,2,0.07666893881455505,0,0,0,KRW-BTC,2026-03-31 02:19:26.215000
0.689941882953303,0.75,-0.18704469383736955,456,1.52272427,195770121.4997,1,3,0.05951366369255668,1,0,0,KRW-BTC,2026-03-31 03:14:13.676000
0.17484895438021578,0.532520325203252,-0.1273168709658317,246,3.37364567,110958703.89866,1,3,0.055365504400245305,1,0,0,KRW-BTC,2026-03-31 03:59:16.006000
0.5335182781705292,0.6745283018867925,-0.0039645961563240266,212,2.93220882,115492186.0197,1,4,0.042304797864074706,1,1,1,KRW-BTC,2026-03-31 04:47:47.066000
0.3039392252644458,0.7772511848341233,-0.06316121901152692,211,0.86911613,134596149.37759998,1,5,0.0522805999603668,1,1,1,KRW-BTC,2026-03-31 05:38:23.316000
0.742035768212598,0.8672032193158954,0.1831231355406563,497,3.30703633,210677177.23168,0,6,0.0611720466097419,0,0,0,KRW-BTC,2026-03-31 06:25:19.445000
0.5624332091766804,0.8284734133790738,-0.16344052143433827,583,3.59021099,159273091.77,1,7,0.1150046652368026,1,1,1,KRW-BTC,2026-03-31 07:11:52.805000
0.3983406764824255,0.6696329254727474,-0.4211169955718611,899,4.89253136,138725005.31,1,8,0.15338644395673245,1,1,1,KRW-BTC,2026-03-31 08:06:19.366000
0.7659441199259358,0.863849765258216,0.06118139296216622,426,2.87760546,116555786.49000001,1,8,0.023818428926414763,0,0,1,KRW-BTC,2026-03-31 08:36:15.556000
0.7911136241763406,0.6697848456501403,0.4190094890439322,1069,12.40419936,139670826.75108,0,9,0.20746077105590469,0,0,1,KRW-BTC,2026-03-31 09:50:09.068000
0.7495086297115131,0.792814371257485,0.3389664462405094,835,11.70708024,106655454.39505,0,10,0.10244262899183369,0,1,1,KRW-BTC,2026-03-31 10:17:03.786000
0.7214562195555678,0.6926829268292682,0.5252470027726793,1230,19.36402495,123534000.0,0,10,0.2148621613648264,0,0,1,KRW-BTC,2026-03-31 10:26:56.366000
0.6671771697189535,0.6915584415584416,0.5047447963447494,1232,20.93766223,112337647.23915002,0,10,0.21485736141907413,0,0,1,KRW-BTC,2026-03-31 10:26:56.486000
0.6512816113491091,0.6061120543293718,0.10475571549123641,589,8.09349646,102678382.0388,1,10,0.06640523820232845,1,1,1,KRW-BTC,2026-03-31 10:55:27.747000
0.5858357368382622,0.7214170692431562,0.08055358754622126,621,5.45782581,100614828.1875,1,11,0.05879523079108795,1,1,1,KRW-BTC,2026-03-31 11:15:07.210000
0.6614508195844351,0.7041322314049587,-0.07454161745629151,605,7.92452987,129433677.36,0,11,0.0828401324523146,0,1,1,KRW-BTC,2026-03-31 11:39:17.596000
0.6046355330663987,0.625,-0.1588285426512745,472,5.17200603,101803507.73076,1,12,0.08586599572930308,1,1,1,KRW-BTC,2026-03-31 12:41:58.276000
0.5758687438841018,0.6074561403508771,0.11936764263462826,456,9.25542848,152715824.07354,1,12,0.05872181530226226,1,1,1,KRW-BTC,2026-03-31 12:50:31.361000
0.5404076207591383,0.6779935275080906,-0.13465077981207013,618,6.00151375,100577093.51200001,1,13,0.050936526255901976,1,1,1,KRW-BTC,2026-03-31 13:04:17.895000
0.6977947659767262,0.7442455242966752,0.21042424242424243,391,7.11283191,124010400.0,1,13,0.07015722656590413,1,0,0,KRW-BTC,2026-03-31 13:20:32.136000
0.6036719867406896,0.6040609137055838,-0.04658837231874211,394,6.3480533900000005,154194948.6,1,13,0.047374889177299886,0,1,1,KRW-BTC,2026-03-31 13:39:58.786000
0.6744410377924449,0.6498800959232613,-0.12221618685497011,417,7.5971492,141789690.0,1,13,0.05295992195739088,1,1,1,KRW-BTC,2026-03-31 13:42:14.055000
0.8396441579385991,0.7310924369747899,-0.09408523928689208,357,3.80505568,111736980.90191999,1,13,0.04804727362993389,0,0,1,KRW-BTC,2026-03-31 13:57:33.036000
0.4135219379917616,0.6006546644844517,-0.3467521209346723,611,7.9142247,147415491.87992,0,16,0.09288076003969192,0,1,1,KRW-BTC,2026-03-31 16:18:03.495000
0.3441127083007634,0.5938511326860841,-0.3584334122276442,618,9.51266501,125658767.685,0,16,0.09352771716984361,0,1,1,KRW-BTC,2026-03-31 16:18:05.206000
0.568632305549362,0.655417406749556,0.1168781837130251,563,3.5803686,148550482.83282998,0,17,0.08243329038939341,0,0,0,KRW-BTC,2026-03-31 17:07:39.516000
0.3502306527924848,0.4096742349457058,-0.5730631052796001,1013,11.93739603,335729246.33021,1,17,0.16810639953909912,1,1,0,KRW-BTC,2026-03-31 17:46:35.016000
0.42347333086197514,0.4385026737967914,-0.3546656711139057,935,15.20075601,154925975.0915,1,18,0.11788546170256244,0,0,0,KRW-BTC,2026-03-31 18:24:26.206000
0.3983632557295146,0.4277511961722488,-0.4420736199935163,1045,20.43883473,139854731.43939,0,18,0.10655965795852942,0,1,0,KRW-BTC,2026-03-31 18:26:44.205000
0.3127705443110396,0.4057971014492754,-0.12118226600985223,621,7.11259574,139705282.62967,0,18,0.05568139284784381,1,0,1,KRW-BTC,2026-03-31 18:53:33.726000
0.16274219768104037,0.3303303303303303,-0.45436177447492143,999,12.83452237,121200000.0,0,18,0.1634862547701194,1,1,1,KRW-BTC,2026-03-31 18:56:42.666000
0.12282067849522026,0.3046237533998187,-0.47923795249036105,1103,16.58232414,121112400.0,1,18,0.1750510213642021,1,1,1,KRW-BTC,2026-03-31 18:56:51.816000
0.2817828825163813,0.34123624047417445,-0.5164342384073326,1181,20.33014923,160863663.00452,1,18,0.18629954341752064,1,1,1,KRW-BTC,2026-03-31 18:57:28.416000
0.3130447490984812,0.5527777777777778,-0.13887931289213706,360,3.95511538,131446322.43452,1,19,0.04925794071262855,1,1,1,KRW-BTC,2026-03-31 19:36:51.788000
0.3019543946515393,0.7008403361344537,-0.14624618434871373,595,2.86094955,150596036.5014,0,21,0.04703353581751254,0,1,1,KRW-BTC,2026-03-31 21:11:09.806000
0.1990648970965611,0.6996644295302014,-0.14624618434871373,596,4.34124165,283190984.361,0,21,0.04730221617177319,0,1,1,KRW-BTC,2026-03-31 21:11:09.846000
0.11147405179053008,0.6961602671118531,-0.14624618434871373,599,7.75476329,214251802.98266,0,21,0.048087968130169065,0,1,1,KRW-BTC,2026-03-31 21:11:09.917000
0.08763340560545319,0.6938435940099834,-0.14624618434871373,601,9.86527108,205615562.01172,0,21,0.048595582258556196,0,1,1,KRW-BTC,2026-03-31 21:11:09.966000
0.06890155099226439,0.6892561983471074,-0.14624618434871373,605,12.54810942,101689751.81404,0,21,0.049574159614625926,0,1,1,KRW-BTC,2026-03-31 21:11:10.216000
0.6232928516093421,0.6216867469879518,0.18096343358445288,415,5.06100774,179949273.72354,1,21,0.07843410106689855,1,1,0,KRW-BTC,2026-03-31 21:27:34.227000
0.43994857520902036,0.5720279720279721,0.2048878998500103,715,9.38179811,103819775.5,0,22,0.08898087987987068,1,1,1,KRW-BTC,2026-03-31 22:39:42.476000
0.36760102078486506,0.5588235294117647,0.43527278074604187,714,8.1381905,198236894.08125,0,22,0.12014766333408508,0,1,1,KRW-BTC,2026-03-31 22:43:51.716000
0.3116954111213845,0.5435967302452316,0.14291307752545027,734,12.78977562,124324342.33464,1,22,0.09120711850255031,1,1,1,KRW-BTC,2026-03-31 22:45:20.741000
0.43958777232141666,0.6710369487485102,-0.10144362075692548,839,9.89929087,126177744.0,1,22,0.11325379491053127,1,1,1,KRW-BTC,2026-03-31 22:59:05.125000
0.5162525132809559,0.6741973840665874,-0.1092373864955281,841,11.40114645,151607085.22323,1,22,0.1153888564089215,1,1,1,KRW-BTC,2026-03-31 22:59:22.376000
0.6548033501200252,0.6552901023890785,0.13158664249371307,879,16.03979324,102726000.0,0,23,0.13392832599717644,0,0,0,KRW-BTC,2026-03-31 23:03:20.756000
0.5443189313476365,0.5385674931129476,-0.06636865837709109,726,11.786845,129732633.11219999,1,23,0.15483488987697408,1,1,1,KRW-BTC,2026-03-31 23:09:33.686000
0.44764016601897827,0.4394904458598726,-0.27566586550252614,942,12.60372782,143345533.5824,1,0,0.1026164800429155,1,1,1,KRW-BTC,2026-04-01 00:00:58.296000
0.585214224219281,0.461283185840708,-0.1355359563142077,904,13.67970529,214138078.98319998,1,0,0.0765615107258193,1,1,1,KRW-BTC,2026-04-01 00:01:30.726000
0.6655462344205231,0.46416758544652703,-0.164951692718561,907,16.77899004,322400781.1752,1,0,0.07626300605469041,1,1,1,KRW-BTC,2026-04-01 00:01:31.896000
0.8682841953981251,0.6842105263157895,0.5858663437016907,532,15.2623892,170025601.93479002,1,0,0.1764027122150679,0,1,1,KRW-BTC,2026-04-01 00:07:13.576000
0.6207561513305401,0.42528735632183906,0.18938093041967993,348,4.6906973800000005,284231438.2176,0,0,0.08223080482279337,0,0,0,KRW-BTC,2026-04-01 00:40:53.916000
0.162565038381636,0.36656891495601174,0.15891389221321928,341,7.50527092,208292160.0,0,0,0.05620339741907428,1,0,0,KRW-BTC,2026-04-01 00:41:31.335000
0.1278256642253601,0.3654970760233918,0.15891389221321928,342,9.54527092,125792128.0,0,0,0.05613447236718407,1,0,0,KRW-BTC,2026-04-01 00:41:31.416000
0.9035556510957891,0.7345679012345679,0.1783998902154522,162,2.96080245,147502918.598,1,1,0.050481840018416387,1,1,1,KRW-BTC,2026-04-01 01:24:36.655000
0.21940339871989317,0.6467065868263473,-0.13391984359726294,167,2.9858371999999997,102150000.0,0,1,0.04138353055696629,0,1,1,KRW-BTC,2026-04-01 01:35:00.865000
0.5568969686569025,0.7361963190184049,0.5094009405829267,326,6.30131815,102800000.0,1,1,0.18129877600860006,1,1,0,KRW-BTC,2026-04-01 01:39:59.029000
0.6740720614141589,0.7184782608695652,0.7977007449117249,920,19.5700254,147525395.514,0,1,0.3379293793409067,0,0,1,KRW-BTC,2026-04-01 01:44:05.049000
0.6280487782575751,0.7176981541802389,0.7977007449117249,921,21.0007828,128979587.54100001,0,1,0.3378117732772167,0,0,1,KRW-BTC,2026-04-01 01:44:05.055000
0.41166815561981995,0.6308139534883721,-0.23977309278049064,344,4.57913544,116054026.33600001,0,2,0.07160428070225434,0,0,1,KRW-BTC,2026-04-01 02:53:46.655000
0.3454743033302742,0.6305555555555555,-0.23411664862017498,360,5.08411404,283157484.85734,1,3,0.14179623496261765,0,1,1,KRW-BTC,2026-04-01 03:00:18.995000
0.4831726719488312,0.6335078534031413,-0.4124553740795144,191,2.1857048,106068003.06375,1,3,0.13482516583573767,1,1,1,KRW-BTC,2026-04-01 03:26:55.277000
0.38944576205907677,0.5641025641025641,-0.1762929775007305,195,2.7379616,139859906.38325998,0,4,0.06818869050687516,0,1,1,KRW-BTC,2026-04-01 04:56:57.835000
0.19520889056198057,0.6908713692946058,0.32588863195074597,482,4.4049214999999995,209601314.42936,1,5,0.09291577852358042,1,1,1,KRW-BTC,2026-04-01 05:06:50.737000
0.4874987825528791,0.6666666666666666,0.18943257657447615,354,3.93027811,103212573.61499,0,5,0.05460613793593904,1,0,0,KRW-BTC,2026-04-01 05:56:03.135000
0.6145303184872886,0.8760806916426513,0.13921475092241942,347,2.12430512,109565753.12259999,0,6,0.05760659815161174,0,1,1,KRW-BTC,2026-04-01 06:28:15.545000
0.306272831763539,0.643979057591623,-0.15779283639883834,382,4.61042541,127553342.93763,0,7,0.06932704575670452,0,0,1,KRW-BTC,2026-04-01 07:30:41.475000
0.5216626926478862,0.7784431137724551,0.03972175395764305,501,1.72673824,133146561.69412,1,8,0.027415296917407704,0,1,1,KRW-BTC,2026-04-01 08:36:44.676000
0.7261722834763773,0.7788844621513944,0.03972175395764305,502,3.01618092,199632159.12874,1,8,0.027391263238090442,0,1,1,KRW-BTC,2026-04-01 08:36:44.807000
0.8893404350315044,0.8056112224448898,0.05717054263565892,499,7.78242718,100628992.23741,1,8,0.018908650087489324,1,1,1,KRW-BTC,2026-04-01 08:38:35.947000
0.905845381433805,0.8143712574850299,0.03875255524661157,501,8.87601287,100528413.84105,1,8,0.017742754042141,1,1,1,KRW-BTC,2026-04-01 08:38:48.515000
0.8436252783403811,0.759009009009009,-0.035832227699280454,444,12.63234165,143269681.38084,0,8,0.032335881768546966,0,1,0,KRW-BTC,2026-04-01 08:45:54.217000
0.47907029497191295,0.6958424507658644,-0.10355172747507985,457,5.80926006,139456591.65225,1,8,0.04729510759895341,1,1,0,KRW-BTC,2026-04-01 08:50:47.736000
0.29924171211301187,0.5388127853881278,-0.10190711894016596,1095,11.31908253,268286186.5638,0,9,0.0844192015065606,0,0,1,KRW-BTC,2026-04-01 09:31:34.838000
0.29963626725761205,0.5621359223300971,-0.035023543604311785,1030,13.50813606,145687907.56416,1,9,0.06368743691079984,1,1,1,KRW-BTC,2026-04-01 09:33:59.496000
0.3661176833133351,0.562560620756547,-0.035023543604311785,1031,14.92599564,137477171.9776,1,9,0.06367681245925721,1,1,1,KRW-BTC,2026-04-01 09:33:59.596000
0.2779002574361643,0.51994301994302,-0.16708924702979433,702,6.7889108899999995,102766000.0,1,10,0.09837729049477191,1,1,0,KRW-BTC,2026-04-01 10:37:07.447000
